Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Random_Name,Random_Phone_Number
335d98ce-04ae-4996-a7fc-95b7182c7986,165c5816-fb25-4ab7-bb41-c24d90a61b78,328922.0,Long Term,738.0,1704357.0,2 years,Rent,Debt Consolidation,15623.32,10.5,,9.0,0.0,227601.0,545644.0,0.0,0.0,Patricia Nguyen,798-640-6483
5bfc9a04-264c-4131-97aa-2c6483c4b622,18f2f824-a5b4-4168-8d04-067277573147,175692.0,Short Term,703.0,680827.0,10+ years,Home Mortgage,Debt Consolidation,11460.61,14.5,,10.0,0.0,135204.0,241978.0,0.0,0.0,Thomas Morris,542-172-2088
e9973a04-a446-497d-84b5-af7d745a24d3,80313484-4d91-4e84-b896-3d3ec3848760,347314.0,Long Term,706.0,1218584.0,4 years,Home Mortgage,Debt Consolidation,23254.48,15.1,,15.0,1.0,235505.0,504042.0,0.0,0.0,Michael Johnson,744-589-8939
490bb92f-a36f-4280-a173-a1c46933352f,eaae610a-fab9-452c-9f55-b4de8f6b5a5b,260546.0,Short Term,728.0,4312753.0,10+ years,Home Mortgage,Home Improvements,20808.99,36.8,,13.0,0.0,124678.0,780340.0,0.0,0.0,Jerry Morales,847-245-8560
0b2717aa-d4a0-47f2-b763-27358c4d9a2a,13943ef2-73a8-4788-a91a-0ddb4be7aeda,99999999.0,Short Term,725.0,944490.0,8 years,Rent,Debt Consolidation,21329.78,11.0,4.0,9.0,1.0,212458.0,546656.0,1.0,0.0,Donald White,348-358-7566
2de4f37d-df49-4495-8af3-dcf1a02329e3,fc11a5b9-f806-4824-aa71-f8b468ddb3aa,388234.0,Short Term,739.0,1210794.0,4 years,Home Mortgage,Debt Consolidation,27343.85,10.5,,9.0,0.0,227126.0,452650.0,0.0,0.0,Colton Perez,329-184-5595
6d383d58-6ee3-4986-b434-d96ca58bf587,78bb1d76-528a-4656-a63f-e0a39e687b80,657030.0,Short Term,723.0,1891450.0,7 years,Rent,Debt Consolidation,33573.19,13.8,,18.0,0.0,573363.0,918236.0,0.0,0.0,Mr. Kevin Allen,466-313-9250
aa2ae732-89cd-4be6-ab9a-cd11f9c942b9,d56c7bb2-c832-4792-8303-5a510f06ee70,446996.0,Long Term,,,4 years,Rent,Debt Consolidation,27666.28,21.5,45.0,8.0,0.0,400995.0,679822.0,0.0,0.0,John Green,824-100-8189
4deeb396-8ce2-471b-9bbb-af896505d6ad,6f137c5d-2462-4f96-8858-a03893dd9a83,87736.0,Short Term,738.0,1136694.0,3 years,Home Mortgage,Buy a Car,12598.33,12.0,,11.0,0.0,169024.0,495462.0,0.0,0.0,Louis Martinez,867-522-7720
dc2da644-d2d2-48f2-81ec-2d6ede737536,2ac7d89e-c962-49b7-b901-31605b946f4c,99999999.0,Short Term,735.0,584022.0,< 1 year,Rent,Debt Consolidation,3465.22,11.1,6.0,6.0,0.0,95665.0,250052.0,0.0,0.0,Lori Gates,201-758-3558
451d340d-076c-40ac-8ebb-1cd45dfe88bc,65d9f826-899d-4016-9ef2-5c3e8ba228f6,219560.0,Short Term,744.0,1991010.0,3 years,Rent,Debt Consolidation,18582.76,23.0,41.0,12.0,0.0,534945.0,1162106.0,0.0,0.0,Julie Ward,266-513-4253
d72077da-f7f7-4575-b27c-fb65e246d3b5,725ec0fa-13dc-4030-b5d8-df32f89067ce,89782.0,Short Term,731.0,534318.0,5 years,Rent,Debt Consolidation,8949.95,7.5,,6.0,0.0,95133.0,142692.0,0.0,0.0,Roger Maldonado,847-761-3750
101d808f-d1b1-47eb-90a9-2176bf62d0f3,81324c05-baba-4551-9749-a897bb7d773e,399014.0,Long Term,676.0,689206.0,,Own Home,Debt Consolidation,21824.54,26.3,67.0,9.0,0.0,573705.0,818070.0,0.0,0.0,Paige Lawrence,910-618-7618
579fa918-fdc5-47c2-acbc-ff41675ab57c,ad74005f-c32a-439d-ac67-1495d57ee5f9,261888.0,Short Term,749.0,1168576.0,10+ years,Home Mortgage,Debt Consolidation,9475.3,14.9,,10.0,0.0,415891.0,1364220.0,0.0,0.0,Jessica Mayo,795-726-1916
cfc59665-2766-4bcc-930a-9c785d44b810,177cbd00-4519-441f-b6ca-e065f88aa6bf,494010.0,Long Term,697.0,1939330.0,6 years,Home Mortgage,Debt Consolidation,12896.63,16.2,,11.0,1.0,252757.0,542982.0,1.0,0.0,Justin Lawson,980-128-8964
cad75897-91b8-495f-8c91-cca7aedb3ff0,6efd93c9-5bfa-476b-b4f9-869657743e9a,323114.0,Short Term,,,3 years,Rent,Debt Consolidation,3643.06,13.6,,12.0,0.0,206967.0,559944.0,0.0,0.0,James Edwards,600-509-4351
534405ce-e320-4b2e-baab-defc519be63f,0393e2ff-1243-441c-b69d-7a3d983d52c0,68662.0,Short Term,725.0,1482456.0,,Home Mortgage,other,30266.81,22.0,,14.0,0.0,378461.0,1019084.0,0.0,0.0,Amy Miller,539-228-1650
cf282b9b-b391-4f13-a9e3-67ee778ed53c,592860c4-5ef7-4136-a2a6-51a2f49d097e,286220.0,Short Term,725.0,775827.0,3 years,Rent,Debt Consolidation,10214.97,19.7,38.0,9.0,0.0,336642.0,537658.0,0.0,0.0,Connie Lopez,818-826-6714
b34900ff-bab1-4be1-ba71-fbf0781eb787,d5a9cc98-b57c-4457-9965-a0c87234f5bc,28600.0,Short Term,708.0,182438.0,< 1 year,Rent,other,950.19,9.6,,5.0,0.0,15067.0,356114.0,0.0,0.0,Christine Parks,954-162-9813
d3c0b600-2ad5-4515-b81b-a9aee31ccc25,08a8961c-a21c-4b8a-ba1d-2ee9b908afe0,178332.0,Short Term,702.0,1270682.0,10+ years,Home Mortgage,Debt Consolidation,36849.74,18.7,,20.0,0.0,1071182.0,1789788.0,0.0,0.0,James Smith,124-682-1720
c5aaca69-43c7-4237-ae7a-855df4a842ae,70cb8fe3-f166-4fc5-94be-f0f62c8890ab,99999999.0,Short Term,742.0,1957190.0,< 1 year,Home Mortgage,Debt Consolidation,9769.61,18.0,7.0,5.0,0.0,516325.0,1156408.0,0.0,0.0,Rhonda Thompson,720-924-8096
ec8937f9-6b50-4614-9c5b-7a65e46a1d7e,2641260b-c057-4ace-8ae9-850f987b1a1c,223058.0,Long Term,714.0,761311.0,2 years,Rent,Debt Consolidation,9008.85,25.0,12.0,11.0,1.0,255721.0,508750.0,1.0,0.0,Andrew Lee,554-937-7391
32fa1bcb-18d8-4f06-a757-c80d5c94fe7f,718c658d-121c-4c2b-932b-eefeb56e3839,244816.0,Short Term,707.0,634752.0,< 1 year,Rent,Debt Consolidation,10843.68,12.8,33.0,10.0,0.0,133494.0,361130.0,0.0,0.0,Hannah Gonzales,253-142-8176
24c7d115-4356-4dbd-8ebe-e6d243ae55d4,41acad2b-ffcf-4ea7-9c64-b75af4538048,309760.0,Long Term,734.0,1949039.0,10+ years,Rent,Debt Consolidation,19490.39,16.4,,8.0,0.0,381330.0,648362.0,0.0,0.0,Janice Gardner,220-224-3920
63bb3e26-ee5a-4c35-9d29-253ed61f96f9,db18a90a-1084-4117-b38a-a2a8bc3c0a56,263340.0,Short Term,736.0,796005.0,9 years,Rent,Debt Consolidation,11276.69,20.2,,5.0,0.0,208050.0,372900.0,0.0,0.0,Cristina Ramirez,469-678-4684
5cac967b-d131-487a-9bd5-8152c252917e,1755c155-80d7-4b1b-8de6-90e9f01a8672,160622.0,Short Term,739.0,770640.0,3 years,Rent,Debt Consolidation,8477.04,21.9,43.0,6.0,0.0,175503.0,227546.0,0.0,0.0,Nicholas Michael,475-371-3638
a5a1e8e0-961b-4f70-ad1e-2bf3f38f7d21,1b3290ef-e7a4-474f-9bcd-fe3b43a7cced,776402.0,Short Term,714.0,3448386.0,2 years,Home Mortgage,Debt Consolidation,27759.57,12.4,33.0,7.0,0.0,660687.0,944460.0,0.0,0.0,Michelle Webb,916-970-4980
288be5d4-fa9f-448f-9d4c-d4ddea13520e,0c033b84-0aa0-475a-b1a4-74141d5fd00f,103202.0,Short Term,724.0,905350.0,5 years,Rent,Debt Consolidation,5454.71,10.1,,8.0,0.0,194294.0,371228.0,0.0,0.0,Christopher White,886-100-5267
a8f95a10-9405-4461-b7c7-58ba079e8bc2,d0a4507f-eca7-4948-b13a-791242fed30d,99999999.0,Short Term,724.0,922906.0,< 1 year,Rent,Debt Consolidation,13459.22,14.9,,10.0,0.0,368942.0,621808.0,0.0,0.0,Charles Washington,705-935-9008
ab648386-9ad1-47f8-89ed-3da59d80d9c0,5e96aac1-3cb2-4028-9e43-157f6102f20f,294976.0,Short Term,751.0,1873210.0,10+ years,Rent,Debt Consolidation,16078.37,18.0,,11.0,0.0,316673.0,555566.0,0.0,0.0,Douglas Moran Jr.,499-175-2230
1468624f-e777-4d83-9d04-abac4a0c55ff,f1e61b0d-3976-4b88-b0d4-29695609f661,193468.0,Short Term,748.0,1120221.0,10+ years,Home Mortgage,Debt Consolidation,9073.83,23.1,,7.0,0.0,74252.0,1074788.0,0.0,0.0,Abigail Rivera,353-346-6511
214e3655-269e-4644-808a-f2fe393b5b98,fa6885a7-009d-485e-9e5e-68a1f5d51fd7,99999999.0,Short Term,733.0,570912.0,3 years,Rent,Debt Consolidation,9657.89,7.8,47.0,11.0,0.0,92644.0,319242.0,0.0,0.0,Shawn Reyes,479-496-5091
12513bb7-5b45-45b5-85bd-fbd6335a8846,bb37c8b5-260a-4eca-bd2c-c8361f1832e5,155056.0,Short Term,738.0,1626153.0,10+ years,Rent,Debt Consolidation,20475.92,19.5,,15.0,0.0,307040.0,491722.0,0.0,0.0,Holly Young,836-684-2530
855b8d13-2cbc-4497-ac55-6462356e7e24,6810d6d3-91d2-407b-939d-89ca463a00bb,224730.0,Short Term,725.0,2911275.0,9 years,Home Mortgage,Medical Bills,7035.51,31.5,,4.0,1.0,209494.0,321288.0,1.0,0.0,James Vazquez,961-826-4778
f692fd57-e2c8-4aa9-aeda-b4828ff04593,60e1365e-112f-4583-acf5-d14cbbe65362,695750.0,Long Term,679.0,1355460.0,10+ years,Home Mortgage,Debt Consolidation,24737.05,21.2,,17.0,0.0,663195.0,1211210.0,0.0,0.0,Brandi Wright,409-489-2599
860dc298-4222-4fe1-b15e-0aa8f8cf896c,4e1b1e69-e64a-4999-a095-2f350f0fcb88,336600.0,Long Term,639.0,2034900.0,3 years,Home Mortgage,other,51550.8,30.7,42.0,15.0,0.0,240350.0,466950.0,0.0,0.0,Rebecca Harrison,387-679-8107
4c119d42-d1b8-4cff-af1e-26b1e86793e5,f4100f18-e638-479b-9027-dd4c0eddc92e,183722.0,Short Term,708.0,1254418.0,10+ years,Home Mortgage,Debt Consolidation,19861.46,15.7,,10.0,1.0,274588.0,349008.0,0.0,0.0,Teresa Johnson,301-404-4619
1117ad6b-dd9a-423c-a084-640293239388,3d32bb3d-4078-468a-9ce0-b537034a2bf2,99999999.0,Short Term,741.0,926155.0,5 years,Rent,Debt Consolidation,11885.64,14.0,,5.0,2.0,69103.0,295262.0,0.0,0.0,Grant Harrison,145-841-5102
abff1e64-62c5-4d18-a15e-518d94d7c8c9,075d13e2-1515-4873-a703-88eef9039b39,217976.0,Short Term,,,2 years,Home Mortgage,Debt Consolidation,12750.9,14.4,,11.0,0.0,287394.0,538450.0,0.0,0.0,Debra Burton,881-253-4533
5dbf98eb-c2c7-46ff-9b4b-6b0d4706f9ef,913d2f77-ec6b-43d2-bc4e-2b9fb906fb05,219230.0,Long Term,720.0,1609357.0,4 years,Home Mortgage,Debt Consolidation,13545.48,15.9,64.0,29.0,1.0,75449.0,970706.0,0.0,0.0,Michael Pierce,503-427-1884
ffae0171-ea9e-4ae1-a31b-d905421ea121,f586903a-24f9-4ac8-a665-cce34339d02a,562320.0,Short Term,,,6 years,Rent,Debt Consolidation,10910.94,19.9,77.0,8.0,0.0,137066.0,822338.0,0.0,0.0,Justin Murphy,146-467-8768
0de251d3-c894-472e-8018-c534da135f64,f70aa456-1b33-427a-a9ab-ae9f9f3bd323,244090.0,Short Term,700.0,919847.0,< 1 year,Rent,Debt Consolidation,17476.96,15.9,,14.0,0.0,195681.0,235268.0,0.0,0.0,Christopher Price,443-653-3723
da7e996c-35bd-4761-9df5-6aed61f75874,f354c16c-b360-424e-a75f-7cbdf4f247c3,99999999.0,Short Term,729.0,480890.0,10+ years,Rent,Debt Consolidation,8736.2,13.8,,8.0,0.0,250515.0,487520.0,0.0,0.0,Grace Adams,362-557-7296
be51ad48-3a65-4eed-8256-16268140de5a,4f7fd0f4-e3f5-4057-8a8c-4296afa53206,157938.0,Short Term,703.0,1088282.0,9 years,Rent,other,16142.97,22.7,,9.0,1.0,66196.0,203852.0,1.0,0.0,Alan Sloan,606-715-3142
41528397-7640-4dfe-b177-d0bb4bbc3ff1,2d658da1-af60-4906-a23e-dcbac33d95b9,787644.0,Long Term,683.0,1749159.0,10+ years,Home Mortgage,Debt Consolidation,24634.07,22.1,5.0,17.0,0.0,362406.0,670340.0,0.0,0.0,Kayla Martin,121-467-7994
b44f2a51-b62a-4875-8d97-1ff3755768ae,c0a05394-a4f3-4b79-8443-84cfc40e5577,375496.0,Short Term,,,6 years,Home Mortgage,Debt Consolidation,29178.11,16.3,57.0,17.0,0.0,503766.0,973830.0,0.0,0.0,Mr. Robert Nelson,478-335-2099
4f9dadf0-5192-40e2-b414-172230b778fb,273a3578-41c9-4020-ad99-388c207130c7,268774.0,Short Term,,,2 years,Home Mortgage,Debt Consolidation,21605.66,26.7,19.0,17.0,0.0,249565.0,847396.0,0.0,0.0,Adam Buchanan,550-689-9659
58d26615-813e-4860-be82-66c649911591,48bd1fb4-bf3b-44a8-855a-cf3ede60ed77,111012.0,Short Term,747.0,2588351.0,3 years,Rent,Debt Consolidation,7333.62,9.3,,9.0,0.0,129770.0,1036222.0,0.0,0.0,Trevor Watson,390-887-2980
e649de8d-5031-4ae8-a623-06d2a1b2c71c,53f1535e-9a7f-42bf-9228-14a0d5c36545,174064.0,Short Term,7250.0,773205.0,10+ years,Rent,Debt Consolidation,8118.7,18.9,,7.0,0.0,140125.0,204622.0,0.0,0.0,Casey Garcia,379-820-7572
3ca99329-b196-47e1-8ef3-fb79785c964f,7adee5a8-f756-4fa2-af4e-149856379b50,248248.0,Short Term,,,5 years,Rent,Debt Consolidation,20973.15,15.4,17.0,11.0,0.0,15048.0,152812.0,0.0,0.0,Mrs. Mary Reynolds,287-242-3352
fce47fa3-198d-4084-8b78-69ac65823405,90d6aacf-56a4-47aa-9b9a-e886a78b2b94,784014.0,Long Term,665.0,2645541.0,10+ years,Home Mortgage,Business Loan,11992.99,16.1,,7.0,0.0,142937.0,349206.0,0.0,0.0,Nancy Fritz,966-255-6496
7d1281ce-e030-430e-aa73-ce1de77010fd,5770e380-419f-438a-9b26-9d4a6f59475e,420838.0,Long Term,6880.0,1081803.0,< 1 year,Rent,Debt Consolidation,13252.12,10.1,,15.0,0.0,212059.0,1197724.0,0.0,0.0,Douglas Anderson,542-177-1326
03d44d6b-e583-48d7-8a2b-5dea8f72977b,59bf5203-2663-4eac-b8e9-b2a01edf38df,260920.0,Long Term,719.0,1117276.0,,Rent,Debt Consolidation,15176.25,40.8,,6.0,1.0,125666.0,179630.0,1.0,0.0,Monica Pierce,811-238-4600
89a96ebb-fca6-4f68-84a4-5ebb361c6849,7aab8372-a40a-49b2-8b19-d13df086d816,329054.0,Short Term,,,2 years,Home Mortgage,Debt Consolidation,52591.05,10.9,,16.0,0.0,450623.0,791758.0,0.0,0.0,Courtney Rojas,240-707-9641
6596eeda-0941-4735-9495-26a2ed6b9538,d85431cc-78dd-468a-8f0c-1ff40cc496f2,438592.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,62373.01,16.9,47.0,20.0,0.0,312645.0,509168.0,0.0,0.0,Judith Gibson,590-355-4508
431e37d9-b4c5-44ba-be2d-300ff85184fb,26b071d2-0145-4aed-b12b-bf27c12b920c,130350.0,Short Term,713.0,1613575.0,10+ years,Home Mortgage,other,13379.23,10.4,,8.0,0.0,94487.0,110506.0,0.0,0.0,Paul Jackson,774-317-1966
143d5e60-9a29-460e-b06d-2ddcb076aeae,61094c11-c420-4677-b2c2-0a05b4f9ffb9,99999999.0,Short Term,742.0,2743676.0,9 years,Own Home,Debt Consolidation,25378.87,10.8,,5.0,0.0,451896.0,549626.0,0.0,0.0,Anthony Lee,789-228-4107
73da3edd-8381-4493-9c3d-8d6b72c341a2,f68e87ea-dcb3-42d2-85f8-b55147457b13,337700.0,Short Term,675.0,859199.0,2 years,Rent,Take a Trip,23985.79,8.0,,8.0,0.0,76.0,0.0,0.0,0.0,Christina Acevedo,271-774-9258
24a32166-8f8f-4aad-8a62-f7807e8f81a1,f156c9d1-cac8-42b6-aa5a-bec766c715e4,322014.0,Long Term,693.0,815765.0,,Home Mortgage,Debt Consolidation,16723.23,13.6,,16.0,0.0,213066.0,763796.0,0.0,0.0,Julie Greene,157-850-8840
e2ffd7f4-e4e5-4912-9b8c-0687a001079e,fd455a4e-7777-41a9-8888-383a38d3bf42,220396.0,Long Term,,,,Home Mortgage,Debt Consolidation,8948.24,28.6,4.0,7.0,0.0,165870.0,321684.0,0.0,0.0,Dr. Robert Clark Jr.,307-425-8633
096d61fb-29e9-4bfe-ae72-16c87e5854c0,4d416b00-32a2-48b7-be1a-eb082587ffb3,749144.0,Short Term,711.0,2656276.0,6 years,Home Mortgage,other,62643.95,23.7,,11.0,1.0,61522.0,202400.0,1.0,0.0,Joshua Pacheco,769-911-8002
0a3a34eb-b501-4867-90a8-cf2501e74ca4,52f95433-b66b-4c49-855d-88efdb616d1a,347292.0,Short Term,,,1 year,Rent,Debt Consolidation,19617.12,15.9,,20.0,1.0,496090.0,783662.0,1.0,0.0,Amanda Thompson,520-146-4739
e0c1fa65-4360-48ce-8733-89a5ffbace3c,7dcf7cf4-e2fd-4b6a-ab44-30eef8b34818,99999999.0,Short Term,729.0,581913.0,1 year,Rent,Debt Consolidation,7516.4,19.9,,8.0,2.0,34903.0,288618.0,2.0,0.0,Julian Tate,967-562-6122
d3b25b26-43f3-43a8-ac3a-973f33f7c6f3,f0dbd10a-acce-4c11-afc1-6b0dacb4b433,485892.0,Long Term,716.0,2059999.0,10+ years,Home Mortgage,Debt Consolidation,33423.47,24.5,,15.0,0.0,792167.0,1172952.0,0.0,0.0,Cathy Torres,485-236-4375
e478bddd-2324-4e89-8c98-fe252556ab93,596a9b58-c9e0-45b8-9d89-9010ce6fecb8,99999999.0,Short Term,736.0,756960.0,< 1 year,Rent,Debt Consolidation,9253.76,11.8,43.0,7.0,0.0,144742.0,175318.0,0.0,0.0,Jessica Black,312-333-4035
2383e95c-104e-4f46-accb-2a3caf9511d6,7c6ca34a-9eaf-450d-9bd3-7fc1d3e0b05f,597476.0,Long Term,719.0,1167455.0,3 years,Home Mortgage,Debt Consolidation,24905.58,25.4,,13.0,0.0,791483.0,1251998.0,0.0,0.0,Dakota Owen,128-728-4868
36ba4b22-c23f-461d-885f-c0a52e9cd6ba,dd8c440d-104e-43d8-a40a-9160d841f7e1,605396.0,Short Term,,,,Home Mortgage,major_purchase,20058.87,22.5,,23.0,0.0,146756.0,1213740.0,0.0,0.0,Gregory Thomas,140-759-1557
4453aef8-cf3d-48b4-94b0-3fcd4f55735c,e2190425-a83d-47a3-90d2-96d6354b4b92,630234.0,Short Term,712.0,1652316.0,10+ years,Rent,Debt Consolidation,20378.45,24.9,,9.0,0.0,178999.0,265716.0,0.0,0.0,Steven Fuentes,634-623-6420
49bfe26d-631c-461f-b1c7-7025ced6fe79,3fcfecf0-54bb-4af8-a928-983329888413,99999999.0,Short Term,748.0,875444.0,< 1 year,Rent,Debt Consolidation,10796.94,11.4,,6.0,0.0,77311.0,412522.0,0.0,0.0,Angela Lewis,714-467-8731
8fb4d4b6-ee02-439f-b79f-2a4c1a94c756,0fde000c-ef19-47ae-ba9d-7040b25491de,388718.0,Short Term,743.0,1167702.0,1 year,Rent,Debt Consolidation,23256.76,18.8,,17.0,0.0,297331.0,599808.0,0.0,0.0,Sara Gutierrez,833-173-9758
65292f08-aabf-42c5-806c-3a5145a361c6,68abaf74-bcc5-403b-81b3-29babaed3392,99999999.0,Short Term,750.0,1135554.0,< 1 year,Rent,Debt Consolidation,14573.0,16.7,13.0,13.0,0.0,99845.0,649528.0,0.0,0.0,Alvin Wilson,735-327-6051
23f36715-5a73-4402-a6e5-0c4fce3f0051,5ab88861-ca91-4371-af9f-da338dab4807,536602.0,Short Term,721.0,2413722.0,< 1 year,Rent,Other,10057.08,5.4,,8.0,0.0,50388.0,136290.0,0.0,0.0,Jill Manning,592-239-1587
6c4cd297-22d5-478c-8a6c-3d275cce79eb,6d2ce7ba-f040-4cbe-84a8-720f2b24c465,462792.0,Long Term,743.0,2721617.0,3 years,Own Home,Home Improvements,10863.82,26.0,,9.0,0.0,84930.0,24582712.0,0.0,0.0,Jason Diaz,858-339-6472
65073e90-b338-47b4-b714-0eb6b48b47a9,666846f7-c2fe-4531-9253-9de5ca02e798,344432.0,Short Term,747.0,3011823.0,3 years,Own Home,Debt Consolidation,19125.02,14.1,,13.0,2.0,164274.0,1132208.0,0.0,2.0,Donna Martin,402-716-4861
dfc2707c-eb6a-466a-b62b-433dba4aa692,0fc91f0c-7564-47b7-97bf-18d67a5829cf,769010.0,Long Term,680.0,2466789.0,3 years,Home Mortgage,Debt Consolidation,35357.29,16.4,27.0,11.0,0.0,455449.0,938344.0,0.0,0.0,Terry Green,717-407-7534
12b69dd2-a99a-470f-ac2b-b7b8ae7fbd2c,0b1a4d65-5d3e-4d1c-b66d-a1f41031fd8a,331276.0,Long Term,675.0,2013012.0,4 years,Home Mortgage,Debt Consolidation,17613.95,13.1,31.0,11.0,0.0,120422.0,170478.0,0.0,0.0,Sabrina Baker,626-526-9066
658e7204-9640-457e-868e-d2afda78ceed,d5f11c7f-829a-4e46-92e5-2475dbbd8442,183040.0,Short Term,740.0,483531.0,6 years,Home Mortgage,Debt Consolidation,8542.21,19.8,79.0,7.0,0.0,313842.0,506132.0,0.0,0.0,Jennifer White DDS,512-658-1726
f3fdee01-7050-4414-84ba-988d47bab888,a38c7b39-b3c7-4ab0-99e6-d80589cba32c,333564.0,Short Term,705.0,1005385.0,6 years,Own Home,Debt Consolidation,3502.08,9.7,,11.0,1.0,128687.0,447480.0,1.0,0.0,Brent Miller,533-283-4686
335cfc18-c9af-4423-9baa-99903c134793,8e33b6a0-c651-46f5-a570-0aedaa207379,158202.0,Short Term,688.0,1328271.0,5 years,Home Mortgage,Home Improvements,18595.87,9.2,40.0,13.0,1.0,72694.0,252780.0,0.0,1.0,Mark Moore,662-412-8030
3bb7bc78-afdf-48a8-b450-e470aea3de76,1a83896a-392d-47c1-85a4-ff54b3c886e6,552530.0,Long Term,631.0,1297947.0,1 year,Home Mortgage,Debt Consolidation,19361.0,13.5,,9.0,0.0,416556.0,1074260.0,0.0,0.0,James Medina,559-517-6166
6f48c4bd-d93e-4dbe-a97b-13a43d1237af,8d375b95-4ce3-4cc6-9761-cedafb8f07a0,448294.0,Short Term,706.0,868946.0,5 years,Rent,Debt Consolidation,12382.3,17.5,35.0,7.0,0.0,145502.0,167640.0,0.0,0.0,Nicholas Archer,491-869-8857
c5258f59-754a-447f-be59-396295897bf0,42a99666-5779-4cef-a275-efb95e60941d,433796.0,Long Term,720.0,936605.0,< 1 year,Rent,Debt Consolidation,16936.98,16.3,,11.0,0.0,331607.0,662024.0,0.0,0.0,Melissa Hoover,875-919-2020
75141969-e723-4da2-b43d-06335e982197,73a0777d-5520-4088-b962-d90479826f0a,155100.0,Short Term,746.0,1160444.0,6 years,Home Mortgage,Home Improvements,15666.07,31.2,25.0,9.0,0.0,96330.0,290444.0,0.0,0.0,Raymond Williams,557-520-5234
fcc52548-7cbb-409f-b8ce-c2d80a8c7cc6,76c99965-55cc-47b1-a6c4-e9682c3877a3,533720.0,Long Term,,,7 years,Home Mortgage,Debt Consolidation,29570.08,13.7,,14.0,0.0,447469.0,638088.0,0.0,0.0,Marcus Young,949-597-6010
03a7e8c2-6439-4c2a-bd32-2fa1f250500d,0844e756-9c2c-4aa9-a571-56d9ae920e60,169642.0,Short Term,,,9 years,Home Mortgage,Debt Consolidation,20782.39,17.3,28.0,6.0,0.0,187188.0,328416.0,0.0,0.0,Patrick Roberts,184-356-8047
0819139b-5875-4495-bf65-923057e4e79e,1498fe36-24ea-4aa1-9f35-c918a76fe826,783860.0,Short Term,708.0,2127620.0,< 1 year,Home Mortgage,Debt Consolidation,33155.57,33.0,,18.0,0.0,638647.0,1966734.0,0.0,0.0,Michele Zimmerman,674-847-4396
4a0a7c2f-4ee8-49f9-a258-c3a9152c2d3e,b5b1a50a-373c-4288-b82e-a7b237c12e6a,437932.0,Short Term,743.0,2836605.0,10+ years,Home Mortgage,Debt Consolidation,60514.24,31.5,,19.0,0.0,986195.0,3535312.0,0.0,0.0,Matthew Perez,938-189-4423
756641e7-785e-401a-bafc-9687414c88a3,94aecf12-0106-4851-b4ff-48faff8172d4,260854.0,Long Term,,,4 years,Home Mortgage,Debt Consolidation,20533.87,41.4,12.0,7.0,0.0,159296.0,267322.0,0.0,0.0,Stephanie Bryant,183-817-1976
2925b3ef-8c48-4b70-825e-a6cca78ebbdf,a44c0c3f-1db0-4b3f-96ab-a2fb7ad4bd69,351186.0,Long Term,715.0,946903.0,10+ years,Home Mortgage,Debt Consolidation,6525.74,10.4,49.0,11.0,1.0,88293.0,293788.0,1.0,0.0,Kathryn Clark,324-850-2017
8dee3c24-2e5d-4da2-ba79-db0685bb796d,8e48dc94-deda-4736-aa54-47cf2553968f,401258.0,Short Term,750.0,2406597.0,4 years,Home Mortgage,Home Improvements,13877.98,21.8,,8.0,0.0,886160.0,1671142.0,0.0,0.0,Kara Richardson,135-800-5811
d0e6e4a7-e344-4a46-a095-f2eceac01b11,200d11ab-bdec-4b31-9da5-5d4dc1599f8a,559460.0,Short Term,,,10+ years,Rent,Debt Consolidation,23966.41,13.9,20.0,7.0,0.0,175921.0,345224.0,0.0,0.0,Kyle Pena,219-732-4763
ecec655b-a5fd-4a19-b694-fd2d2709a421,76680f8a-4ed9-4cb2-a138-438679af0c3f,283316.0,Short Term,744.0,1788033.0,,Home Mortgage,Debt Consolidation,22201.31,20.5,7.0,10.0,0.0,57057.0,100276.0,0.0,0.0,Kelly White,525-842-4285
b25b439a-fb64-4d84-b237-ce185a1078b7,eaba3cea-e8fc-4030-853b-cb921c9e0099,390302.0,Long Term,666.0,973769.0,10+ years,Home Mortgage,Debt Consolidation,26129.56,16.5,28.0,8.0,0.0,311296.0,411928.0,0.0,0.0,Jamie Harris,340-361-1911
c0d083d9-a8fa-43ed-9bd9-a2ccfe418c0a,6fd29bae-bff9-4012-90ac-8e5ae2358c1e,216128.0,Short Term,738.0,989273.0,6 years,Home Mortgage,Debt Consolidation,19455.62,16.5,,12.0,0.0,280155.0,628650.0,0.0,0.0,Kaitlyn Wells,797-220-5822
80e1e47a-b5c4-4aea-94b5-1da50e13797b,3ceea33e-7167-4185-bc51-a05eec4b4ccd,132572.0,Short Term,688.0,553432.0,5 years,Rent,Debt Consolidation,9408.23,14.2,41.0,4.0,1.0,58843.0,68464.0,1.0,0.0,Joe Mills,278-208-2021
9cf0154e-2335-44d8-af3b-927e85c6907c,f2ae4b66-da83-4a23-9669-e62ef8ac08fb,704198.0,Short Term,741.0,1403492.0,10+ years,Rent,Debt Consolidation,36490.64,21.9,,10.0,0.0,339511.0,1129656.0,0.0,0.0,Ricardo Golden,115-600-1726
